affy_Mouse430_2
Probe ID	Genbank Acc
1416817_at	NM_021605
1416818_at	NM_020606
1416819_at	AK013255
1416820_at	AK013255
1416821_at	BC013711
1416822_at	BC013711
1416823_a_at	NM_020573
1416824_at	NM_026592
1416825_at	NM_009228
1416826_a_at	NM_020048
1416827_at	NM_011539
1416828_at	BC018249
1416829_at	NM_016774
1416830_at	NM_020003
1416831_at	AI649303
1416832_at	NM_026228
1416833_at	NM_029550
1416834_x_at	NM_026612
1416835_s_at	NM_009665
1416836_at	BC011058
1416837_at	BC018228
1416838_at	NM_008650
1416839_at	NM_008650
1416840_at	NM_026524
1416841_at	NM_025423
1416842_at	NM_010360
1416843_at	NM_008801
1416844_at	NM_133182
1416845_at	NM_133804
1416846_a_at	NM_018884
1416847_s_at	NM_133893
1416848_at	NM_025401
1416849_at	NM_134007
1416850_s_at	NM_134007
1416851_at	NM_133726
1416852_a_at	BC017126
1416853_at	BC017126
1416854_at	NM_011402
1416855_at	BB550400
1416856_at	BC005579
1416857_at	NM_009143
1416858_a_at	NM_013902
1416859_at	NM_013902
1416860_s_at	BC016573
1416861_at	NM_011484
1416862_at	NM_011484
1416863_at	NM_022419
1416864_at	NM_009298
1416865_at	BC011462
1416866_at	NM_009748
1416867_at	NM_009748
1416868_at	BC027026
1416869_x_at	NM_023684
1416870_at	NM_017470
1416871_at	NM_007403
1416872_at	NM_019656
1416873_a_at	NM_016756
1416874_a_at	NM_019458
1416875_at	NM_022321
1416876_at	NM_022321
1416877_a_at	AI594880
1416878_at	AI594880
1416879_at	AI594880
1416880_at	BC003839
1416881_at	BC003839
1416882_at	NM_026418
1416883_at	NM_019649
1416884_at	BC018354
1416885_at	NM_054099
1416886_at	NM_020558
1416887_at	NM_020558
1416888_at	BC021400
1416889_at	NM_009405
1416890_at	NM_134139
1416891_at	U70674
1416892_s_at	BC021353
1416893_at	BC021353
1416894_at	NM_024172
1416895_at	D38146
1416896_at	NM_009097
1416897_at	NM_030253
1416898_a_at	NM_016849
1416899_at	NM_009482
1416900_s_at	NM_138647
1416901_at	BC007190
1416902_a_at	NM_009942
1416903_at	NM_008749
1416904_at	NM_020007
1416905_at	NM_008190
1416906_at	NM_021505
1416907_at	BB818311
1416908_s_at	BB818311
1416909_at	NM_025457
1416910_at	NM_025384
1416911_a_at	NM_023423
1416912_at	NM_023423
1416913_at	NM_007954
1416914_s_at	NM_023166
1416915_at	U42190
1416916_at	NM_007921
1416917_at	NM_021437
1416918_at	NM_016747
1416919_a_at	NM_016902
1416920_at	NM_009032
1416921_x_at	NM_007438
1416922_a_at	AK018668
1416923_a_at	AK018668
1416924_at	NM_018772
1416925_at	NM_008379
1416926_at	AW495711
1416927_at	AW495711
1416928_at	NM_029397
1416929_at	NM_029397
1416930_at	NM_010742
1416931_at	NM_022988
1416932_at	BC011435
1416933_at	NM_008898
1416934_at	NM_019926
1416935_at	NM_011706
1416936_at	NM_007377
1416937_at	BC024621
1416938_at	NM_025366
1416939_at	NM_026438
1416940_at	NM_134084
1416941_s_at	NM_033561
1416942_at	NM_030711
1416943_at	NM_009455
1416944_a_at	NM_011903
1416945_at	NM_133949
1416946_a_at	NM_130864
1416947_s_at	NM_130864
1416948_at	NM_011288
1416949_s_at	NM_008202
1416950_at	NM_134131
1416951_a_at	NM_023721
1416952_at	NM_023721
1416953_at	NM_010217
1416954_at	BC003222
1416955_at	BC003222
1416956_at	U31908
1416957_at	NM_011136
1416958_at	NM_011584
1416959_at	NM_011584
1416960_at	NM_024256
1416961_at	NM_009773
1416962_at	NM_133878
1416963_at	NM_133835
1416964_at	NM_023060
1416965_at	AF181560
1416966_at	BC014762
1416967_at	U31967
1416968_a_at	NM_133943
1416969_at	NM_013882
1416970_a_at	NM_009945
1416971_at	NM_009945
1416972_at	NM_011482
1416973_at	NM_011482
1416974_at	BB125321
1416975_at	BB125321
1416976_at	BB125321
1416977_at	BB125321
1416978_at	NM_010189
1416979_at	NM_025624
1416980_at	NM_027853
1416981_at	AI462296
1416982_at	AI462296
1416983_s_at	AI462296
1416984_at	NM_026768
1416985_at	AB018194
1416986_a_at	AB018194
1416987_at	NM_023876
1416988_at	NM_008628
1416989_at	NM_026664
1416990_at	BC019432
1416991_at	NM_026658
1416992_at	NM_008595
1416993_at	NM_133973
1416994_at	NM_133795
1416995_at	NM_030880
1416996_at	BC005421
1416997_a_at	NM_010404
1416998_at	NM_021511
1416999_at	NM_009213
1417000_at	NM_030251
1417001_a_at	BE447520
1417002_at	BC021536
1417003_at	BC021536
1417004_at	NM_021884
1417005_at	AU079968
1417006_at	NM_025417
1417007_a_at	NM_009190
1417008_at	BC006668
1417009_at	NM_023143
1417010_at	NM_013915
1417011_at	AU021035
1417012_at	AU021035
1417013_at	AF250139
1417014_at	AF250139
1417015_at	BB703307
1417016_at	NM_010765
1417017_at	NM_007809
1417018_at	NM_021474
1417019_a_at	NM_011799
1417020_at	NM_133711
1417021_a_at	NM_012046
1417022_at	NM_007515
1417023_a_at	NM_024406
1417024_at	BC020088
1417025_at	NM_010382
1417026_at	BC024693
1417027_at	BB283676
1417028_a_at	BB283676
1417029_a_at	BB283676
1417030_at	NM_025864
1417031_at	NM_025864
1417032_at	AF296657
1417033_at	AF296657
1417034_at	NM_025960
1417035_at	BI134670
1417036_at	BI134670
1417037_at	NM_019716
1417038_at	NM_017380
1417039_a_at	NM_025611
1417040_a_at	NM_016778
1417041_at	NM_009085
1417042_at	NM_008063
1417043_at	NM_008490
1417044_at	NM_025304
1417045_at	NM_007544
1417046_at	NM_018879
1417047_at	AF269062
1417048_at	AF269062
1417049_at	AF069311
1417050_at	NM_026161
1417051_at	NM_021543
1417052_at	BC014783
1417053_at	AK010619
1417054_a_at	NM_025323
1417055_at	NM_025323
1417056_at	NM_011189
1417057_a_at	BC011499
1417058_a_at	NM_025327
1417059_at	NM_025327
1417060_at	NM_029632
1417061_at	AF226613
1417062_at	NM_026034
1417063_at	NM_009777
1417064_at	NM_026365
1417065_at	NM_007913
1417066_at	AK014605
1417067_s_at	AK014605
1417068_a_at	BC010191
1417069_a_at	BG228815
1417070_at	NM_133969
1417071_s_at	NM_133969
1417072_at	NM_008766
1417073_a_at	NM_021881
1417074_at	NM_007675
1417075_at	NM_025591
1417076_at	NM_027281
1417077_at	NM_007530
1417078_at	NM_025622
1417079_s_at	NM_025622
1417080_a_at	NM_012029
1417081_a_at	BC004829
1417082_at	NM_130889
1417083_at	NM_024171
1417084_at	NM_010124
1417085_at	NM_030611
1417086_at	BE688382
1417087_at	BG074127
1417088_at	AW493043
1417089_a_at	NM_009897
1417090_at	NM_009037
1417091_at	NM_007700
1417092_at	BC013446
1417093_a_at	NM_010364
1417094_at	NM_133348
1417095_a_at	NM_015765
1417096_at	NM_026041
1417097_at	NM_025297
1417098_s_at	NM_025297
1417099_at	NM_133991
1417100_at	AV336016
1417101_at	BC004714
1417102_a_at	BC025155
1417103_at	NM_010027
1417104_at	BC001999
1417105_at	NM_021502
1417106_at	NM_025482
1417107_at	NM_025482
1417108_at	NM_029091
1417109_at	BC005738
1417110_at	BB070019
1417111_at	BB070019
1417112_at	NM_024191
1417113_at	AF163665
1417114_at	AF163665
1417115_at	NM_009582
1417116_at	BG069516
1417117_at	NM_024199
1417118_a_at	NM_019870
1417119_at	NM_024231
1417120_at	NM_133873
1417121_at	NM_008068
1417122_at	BC027242
1417123_at	BC027242
1417124_at	NM_019771
1417125_at	NM_016661
1417126_a_at	NM_026517
1417127_at	BC016426
1417128_at	NM_023320
1417129_a_at	U68384
1417130_s_at	NM_020581
1417131_at	C76119
1417132_at	C76119
1417133_at	NM_008885
1417134_at	NM_009274
1417135_at	NM_009274
1417136_s_at	NM_009274
1417137_at	NM_030724
1417138_s_at	NM_025554
1417139_at	NM_025853
1417140_a_at	NM_008977
1417141_at	NM_018738
1417142_at	NM_024203
1417143_at	U70622
1417144_at	NM_134024
1417145_at	NM_133921
1417146_at	NM_026423
1417147_at	NM_019833
1417148_at	NM_008809
1417149_at	NM_011031
1417150_at	NM_010484
1417151_a_at	NM_008747
1417152_at	NM_026495
1417153_at	NM_026495
1417154_at	NM_011398
1417155_at	BC005453
1417156_at	NM_008471
1417157_at	BC002227
1417158_at	BB238025
1417159_at	BB238025
1417160_s_at	NM_007969
1417161_at	NM_026373
1417162_at	BC004752
1417163_at	NM_022019
1417164_at	NM_022019
1417165_at	NM_010773
1417166_at	NM_133948
1417167_at	NM_138586
1417168_a_at	AI553394
1417169_at	AI553394
1417170_at	NM_033322
1417171_at	NM_010583
1417172_at	BC008238
1417173_at	BC013534
1417174_at	NM_025464
1417175_at	BE952001
1417176_at	BE952001
1417177_at	NM_016905
1417178_at	NM_016867
1417179_at	NM_019571
1417180_at	NM_008794
1417181_a_at	AV213603
1417182_at	C77509
1417183_at	C77509
1417184_s_at	BC027434
1417185_at	BC002070
1417186_at	AI551201
1417187_at	AI551201
1417188_s_at	AI551201
1417189_at	NM_011190
1417190_at	AW989410
1417191_at	NM_013760
1417192_at	NM_138599
1417193_at	NM_013671
1417194_at	NM_013671
1417195_at	NM_133791
1417196_s_at	NM_133791
1417197_at	NM_133791
1417198_at	NM_133791
1417199_at	AK007779
1417200_at	AK007779
1417201_at	BI202534
1417202_s_at	NM_011666
1417203_at	BC010592
1417204_at	AJ278133
1417205_at	AJ278133
1417206_at	NM_009478
1417207_at	BF466091
1417208_at	NM_008537
1417209_at	NM_021372
1417210_at	NM_012011
1417211_a_at	NM_023483
1417212_at	NM_026633
1417213_a_at	BB706030
1417214_at	BB121269
1417215_at	BB121269
1417216_at	NM_138606
1417217_at	NM_013779
1417218_at	NM_133746
1417219_s_at	NM_025284
1417220_at	NM_010176
1417221_at	BC008595
1417222_a_at	NM_133739
1417223_at	NM_027353
1417224_a_at	NM_027353
1417225_at	NM_022992
1417226_at	NM_013907
1417227_at	NM_023644
1417228_at	AF084459
1417229_at	AF084459
1417230_at	NM_023884
1417231_at	NM_016675
1417232_at	NM_016675
1417233_at	NM_133928
1417234_at	NM_008606
1417235_at	BM234719
1417236_at	BM234719
1417237_at	NM_008876
1417238_at	NM_007968
1417239_at	BC002162
1417240_at	NM_011777
1417241_at	NM_025275
1417242_at	NM_138669
1417243_at	NM_028221
1417244_a_at	NM_016850
1417245_at	NM_021434
1417246_at	NM_007376
1417247_at	NM_133818
1417248_at	NM_009067
1417249_at	NM_017401
1417250_at	NM_013916
1417251_at	NM_023245
1417252_at	NM_015807
1417253_at	NM_013522
1417254_at	NM_021343
1417255_at	NM_134126
1417256_at	NM_008607
1417257_at	BC006872
1417258_at	NM_007637
1417259_a_at	NM_009798
1417260_at	NM_133671
1417261_at	NM_134012
1417262_at	M94967
1417263_at	M94967
1417264_at	AK014348
1417265_s_at	AK014348
1417266_at	BC002073
1417267_s_at	NM_024169
1417268_at	NM_009841
1417269_at	NM_130860
1417270_at	NM_021312
1417271_a_at	NM_007932
1417272_at	NM_026667
1417273_at	NM_013743
1417274_at	NM_015782
1417275_at	NM_010762
1417276_at	NM_008807
1417277_at	NM_024442
1417278_a_at	NM_027280
1417279_at	NM_010585
1417280_at	NM_009198
1417281_a_at	NM_011985
1417282_at	NM_011985
1417283_at	NM_011838
1417284_at	NM_133841
1417285_a_at	NM_026614
1417286_at	NM_026614
1417287_at	NM_010376
1417288_at	NM_031257
1417289_at	NM_031257
1417290_at	NM_029796
1417291_at	L26349
1417292_at	NM_008330
1417293_at	NM_015818
1417294_at	NM_025337
1417295_at	NM_054081
1417296_at	NM_007497
1417297_at	NM_080553
1417298_at	BC027422
1417299_at	NM_010892
1417300_at	NM_133888
1417301_at	NM_008056
1417302_at	NM_054048
1417303_at	NM_138656
1417304_at	NM_009893
1417305_at	NM_007463
1417306_at	NM_018793
1417307_at	NM_007868
1417308_at	NM_011099
1417309_at	AV174616
1417310_at	AV174616
1417311_at	NM_024223
1417312_at	AK004853
1417313_at	NM_025349
1417314_at	NM_008198
1417315_at	BG864756
1417316_at	NM_025790
1417317_s_at	NM_021338
1417318_at	AB060589
1417319_at	NM_021495
1417320_at	NM_024478
1417321_at	NM_138590
1417322_at	NM_133964
1417323_at	NM_019976
1417324_at	NM_008641
1417325_at	NM_009771
1417326_a_at	NM_025389
1417327_at	NM_016900
1417328_at	NM_007948
1417329_at	NM_018824
1417330_at	NM_018824
1417331_a_at	NM_019665
1417332_at	BC004654
1417333_at	NM_133914
1417334_at	BC022681
1417335_at	NM_017465
1417336_a_at	NM_013757
1417337_at	U03487
1417338_at	U03487
1417339_a_at	NM_019682
1417340_at	NM_023140
1417341_a_at	NM_025800
1417342_at	NM_025800
1417343_at	AB032010
1417344_at	BE915256
1417345_at	BE915256
1417346_at	BG084230
1417347_at	BG084230
1417348_at	NM_025966
1417349_at	NM_019788
1417350_at	NM_019788
1417351_a_at	BC013777
1417352_s_at	BC013777
1417353_x_at	BC013777
1417354_at	NM_030749
1417355_at	AB003040
1417356_at	AB003040
1417357_at	NM_007927
1417358_s_at	NM_009166
1417359_at	NM_008546
1417360_at	NM_026810
1417361_at	BC023086
1417362_at	NM_019799
1417363_at	NM_009561
1417364_at	AF321126
1417365_a_at	AU079514
1417366_s_at	AU079514
1417367_at	BC003856
1417368_s_at	NM_010885
1417369_at	NM_008292
1417370_at	NM_011575
1417371_at	BC016515
1417372_a_at	BC016515
1417373_a_at	AW491660
1417374_at	AW491660
1417375_at	AW491660
1417376_a_at	NM_018770
1417377_at	NM_018770
1417378_at	NM_018770
1417379_at	NM_016721
1417380_at	NM_016721
1417381_at	NM_007572
1417382_at	NM_007647
1417383_at	NM_007647
1417384_at	NM_007647
1417385_at	AK010446
1417386_at	AK010446
1417387_at	NM_026068
1417388_at	NM_009749
1417389_at	NM_016696
1417390_at	NM_133756
1417391_a_at	BC026894
1417392_a_at	NM_011405
1417393_a_at	NM_026125
1417394_at	BG069413
1417395_at	BG069413
1417396_at	AF290209
1417397_at	NM_016981
1417398_at	NM_025846
1417399_at	NM_019521
1417400_at	NM_030690
1417401_at	NM_030690
1417402_at	NM_138743
1417403_at	NM_130450
1417404_at	NM_130450
1417405_at	NM_021547
1417406_at	AF366401
1417407_at	NM_133940
1417408_at	BC024886
1417409_at	NM_010591
1417410_s_at	NM_008857
1417411_at	NM_021432
1417412_at	NM_007978
1417413_at	NM_008411
1417414_at	NM_011889
1417415_at	NM_010020
1417416_at	NM_010595
1417417_a_at	NM_007748
1417418_s_at	NM_007748
1417419_at	NM_007631
1417420_at	NM_007631
1417421_at	BC005590
1417422_at	NM_010321
1417423_at	NM_023168
1417424_at	BE287896
1417425_at	NM_025774
1417426_at	NM_011157
1417427_at	NM_026616
1417428_at	NM_010316
1417429_at	BC011229
1417430_at	NM_007672
1417431_a_at	AF245448
1417432_a_at	NM_008142
1417433_at	NM_011942
1417434_at	NM_010274
1417435_at	BG261907
1417436_at	BG261907
1417437_at	NM_010247
1417438_at	NM_023697
1417439_at	NM_054042
1417440_at	NM_033566
1417441_at	NM_013888
1417442_a_at	AK012827
1417443_at	NM_025590
1417444_at	BC003220
1417445_at	NM_023294
1417446_at	NM_009195
1417447_at	NM_011545
1417448_at	NM_133998
1417449_at	NM_133240
1417450_a_at	NM_011524
1417451_a_at	NM_008907
1417452_a_at	NM_007990
1417453_at	AW536452
1417454_at	AW536452
1417455_at	BC014690
1417456_at	NM_010322
1417457_at	NM_025415
1417458_s_at	NM_025415
1417459_at	NM_019910
1417460_at	NM_030694
1417461_at	NM_007598
1417462_at	NM_007598
1417463_a_at	NM_025605
1417464_at	NM_009394
1417465_at	NM_008033
1417466_at	NM_133736
1417467_a_at	AK003405
1417468_at	BM121177
1417469_at	BM121177
1417470_at	NM_030255
1417471_s_at	NM_133825
1417472_at	NM_022410
1417473_a_at	NM_026494
1417474_at	NM_023831
1417475_at	NM_133224
1417476_at	NM_013908
1417477_at	NM_025294
1417478_a_at	AV367559
1417479_at	AV367559
1417480_at	NM_023605
1417481_at	NM_016894
1417482_at	NM_028602
1417483_at	AB026551
1417484_at	L20232
1417485_at	L20232
1417486_at	NM_009168
1417487_at	U34245
1417488_at	U34245
1417489_at	NM_008731
1417490_at	M14222
1417491_at	M14222
1417492_at	M14222
1417493_at	M64279
1417494_a_at	BB332449
1417495_x_at	BB332449
1417496_at	BB332449
1417497_at	BB332449
1417498_at	NM_008878
1417499_at	NM_013899
1417500_a_at	BC016492
1417501_at	NM_015797
1417502_at	AF052492
1417503_at	NM_020022
1417504_at	BB246032
1417505_s_at	BC004619
1417506_at	NM_020567
1417507_at	BC006732
1417508_at	AF120206
1417509_at	AF120206
1417510_at	NM_126165
1417511_at	NM_025281
1417512_at	AI255184
1417513_at	AI255184
1417514_at	NM_138744
1417515_at	NM_138721
1417516_at	NM_007837
1417517_at	NM_018807
1417518_at	NM_018807
1417519_at	NM_018807
1417520_at	NM_010903
1417521_at	NM_007909
1417522_at	AF441120
1417523_at	AF181829
1417524_at	NM_009920
1417525_at	U43714
1417526_at	NM_021568
1417527_at	BC027301
1417528_at	NM_015773
1417529_at	NM_011228
1417530_a_at	BI661964
1417531_at	BF783609
1417532_at	BF783609
1417533_a_at	NM_010580
1417534_at	NM_010580
1417535_at	NM_025785
1417536_at	BC024881
1417537_at	BC024881
1417538_at	NM_011895
1417539_at	NM_011895
1417540_at	NM_007920
1417541_at	NM_008234
1417542_at	BB737182
1417543_at	BB737182
1417544_a_at	NM_008028
1417545_at	NM_022017
1417546_at	M28052
1417547_at	BB546730
1417548_at	BB546730
1417549_at	NM_013844
1417550_a_at	NM_010352
1417551_at	NM_009907
1417552_at	NM_007986
1417553_at	AF250838
1417554_at	NM_008294
1417555_at	NM_026487
1417556_at	NM_017399
1417557_at	NM_024432
1417558_at	NM_008054
1417559_at	BB478992
1417560_at	BB478992
1417561_at	NM_007469
1417562_at	NM_007918
1417563_at	NM_007918
1417564_at	NM_025426
1417565_at	AK007421
1417566_at	AK007421
1417567_at	BF457754
1417568_at	BG071381
1417569_at	BG071381
1417570_at	NM_008569
1417571_at	BC014754
1417572_at	BC014754
1417573_at	NM_133839
1417574_at	NM_013655
1417575_at	AK006346
1417576_a_at	AK006346
1417577_at	NM_019510
1417578_a_at	NM_133708
1417579_x_at	NM_133708
1417580_s_at	NM_019414
1417581_at	NM_020046
1417582_s_at	NM_020046
1417583_a_at	NM_023054
1417584_at	BF019859
1417585_at	NM_018815
1417586_at	BM230269
1417587_at	BM230269
1417588_at	AK019995
1417589_at	AK019995
1417590_at	NM_024264
1417591_at	NM_133783
1417592_at	NM_020009
1417593_at	NM_019742
1417594_at	NM_019832
1417595_at	NM_010791
1417596_at	NM_013717
1417597_at	NM_007642
1417598_a_at	NM_008053
1417599_at	NM_133983
1417600_at	NM_021301
1417601_at	NM_015811
1417602_at	AF035830
1417603_at	AF035830
1417604_at	NM_133926
1417605_s_at	NM_133926
1417606_a_at	NM_007591
1417607_at	NM_009943
1417608_a_at	NM_009438
1417609_at	BG868960
1417610_at	NM_080434
1417611_at	BC024613
1417612_at	BF147705
1417613_at	BF147705
1417614_at	NM_007710
1417615_a_at	AK014593
1417616_at	BC010208
1417617_at	BC010208
1417618_at	NM_010582
1417619_at	BE368753
1417620_at	NM_009008
1417621_at	NM_016791
1417622_at	BG069505
1417623_at	BG069505
1417624_at	NM_008667
1417625_s_at	BC015254
1417626_at	NM_031401
1417627_a_at	NM_010717
1417628_at	NM_009297
1417629_at	NM_011172
1417630_at	NM_021461
1417631_at	NM_021461
1417632_at	U13836
1417633_at	NM_011435
1417634_at	NM_011435
1417635_at	NM_011449
1417636_at	NM_008135
1417637_a_at	NM_010440
1417638_at	NM_010094
1417639_at	BC010590
1417640_at	NM_008339
1417641_at	NM_026449
1417642_at	AF253409
1417643_at	NM_025290
1417644_at	BC021484
1417645_at	BC021484
1417646_a_at	NM_024225
1417647_at	NM_024225
1417648_s_at	NM_024225
1417649_at	NM_009876
1417650_at	NM_133892
1417651_at	NM_007815
1417652_a_at	NM_009321
1417653_at	NM_013645
1417654_at	BC005679
1417655_a_at	BC019117
1417656_at	NM_008652
1417657_s_at	BG067003
1417658_at	NM_134011
1417659_at	NM_019780
1417660_s_at	NM_019780
1417661_at	NM_025654
1417662_at	BC005686
1417663_a_at	BE631549
1417664_a_at	BE631549
1417665_a_at	NM_053193
1417666_at	NM_133763
1417667_a_at	NM_008961
1417668_at	NM_130892
1417669_at	NM_024465
1417670_at	NM_011592
1417671_at	NM_016717
1417672_at	NM_033552
1417673_at	NM_016719
1417674_s_at	NM_018748
1417675_a_at	NM_133874
1417676_a_at	NM_011216
1417677_at	NM_010098
1417678_at	AB021226
1417679_at	NM_010278
1417680_at	NM_008419
1417681_at	BC008270
1417682_a_at	NM_009430
1417683_at	NM_023232
1417684_at	NM_008188
1417685_at	NM_009671
1417686_at	AF244979
1417687_at	AF244979
1417688_at	NM_030565
1417689_a_at	BC013542
1417690_at	NM_016781
1417691_at	NM_021328
1417692_at	NM_021354
1417693_a_at	NM_021356
1417694_at	NM_021356
1417695_a_at	BG064396
1417696_at	BG064396
1417697_at	BG064396
1417698_at	AV325174
1417699_at	AV325174
1417700_at	NM_028238
1417701_at	NM_133485
1417702_a_at	NM_080462
1417703_at	NM_008990
1417704_a_at	NM_009707
1417705_at	NM_134150
1417706_at	NM_013792
1417707_at	NM_133898
1417708_at	D45858
1417709_at	NM_010010
1417710_at	NM_021554
1417711_at	NM_021554
1417712_at	AA985754
1417713_at	AA985754
1417714_x_at	NM_008218
1417715_a_at	U82470
1417716_at	U82470
1417717_a_at	NM_011661
1417718_at	BC008511
1417719_at	NM_021788
1417720_at	NM_011293
1417721_s_at	AF364050
1417722_at	BC006594
1417723_at	NM_019586
1417724_at	NM_011568
1417725_a_at	BC021593
1417726_at	BC021593
1417727_at	NM_025573
1417728_at	NM_013595
1417729_at	BB481540
1417730_at	NM_010162
1417731_at	BC009657
1417732_at	NM_013473
1417733_at	NM_026518
1417734_at	NM_017476
1417735_at	NM_025470
1417736_at	AV281575
1417737_at	NM_020560
1417738_at	NM_016899
1417739_at	NM_025397
1417740_at	BB756370
1417741_at	NM_133198
1417742_a_at	AF438610
1417743_at	BC015080
1417744_a_at	BC006907
1417745_at	NM_030703
1417746_at	BC014803
1417747_at	BC014803
1417748_x_at	NM_008021
1417749_a_at	NM_009386
1417750_a_at	NM_026331
1417751_at	NM_009288
1417752_at	NM_011779
1417753_at	AF014010
1417754_at	NM_134097
1417755_at	NM_134097
1417756_a_at	NM_019391
1417757_at	NM_021468
1417758_at	NM_010575
1417759_at	NM_019540
1417760_at	NM_007430
1417761_at	BC010769
1417762_a_at	NM_012053
1417763_at	BG077348
1417764_at	BG077348
1417765_a_at	NM_007446
1417766_at	NM_025558
1417767_at	NM_025558
1417768_at	BC019364
1417769_at	AW208944
1417770_s_at	AW208944
1417771_a_at	AW208944
1417772_at	NM_080289
1417773_at	BI151886
1417774_at	BI151886
1417775_at	BB729239
1417776_at	NM_013478
1417777_at	BC014865
1417778_at	NM_011755
1417779_at	NM_025636
1417780_at	BB006809
1417781_at	BB006809
1417782_at	BB006809
1417783_at	AB053307
1417784_at	AB053307
1417785_at	NM_134102
1417786_a_at	BC003838
1417787_at	NM_015789
1417788_at	NM_011430
1417789_at	NM_011330
1417790_at	BC013066
1417791_a_at	BM238431
1417792_at	BM238431
1417793_at	NM_019440
1417794_at	NM_019831
1417795_at	NM_007697
1417796_at	NM_019726
1417797_a_at	NM_133707
1417798_at	NM_133707
1417799_at	BC020190
1417800_at	AF072521
1417801_a_at	NM_008905
1417802_at	AF365876
1417803_at	AF365876
1417804_at	NM_011242
1417805_at	AF367247
1417806_at	NM_022318
1417807_at	NM_027356
1417808_at	NM_025621
1417809_at	NM_008767
